"LSOA11CD","PCN_Code","PCN_Name","Patients","Proportion_residents_to_PCN"
"E01016849","U46447","Goldstone PCN",1693,0.836049382716049
"E01016850","U46447","Goldstone PCN",1624,0.727272727272727
"E01016851","U46447","Goldstone PCN",1842,0.815766164747564
"E01016852","U46447","Goldstone PCN",1652,0.804284323271665
"E01016853","U46447","Goldstone PCN",1894,0.847806624888093
"E01016854","U46447","Goldstone PCN",1577,0.75563009103977
"E01016855","U46447","Goldstone PCN",1683,0.896166134185304
"E01016856","U46447","Goldstone PCN",1771,0.822191272051996
"E01016857","U46447","Goldstone PCN",1595,0.84525702172761
"E01016858","U46447","Goldstone PCN",1488,0.866123399301513
"E01016859","U46447","Goldstone PCN",1897,0.898626243486499
"E01016860","U46447","Goldstone PCN",1727,0.879775853285787
"E01016861","U29677","East & Central Brighton PCN",1500,0.795755968169761
"E01016862","U29677","East & Central Brighton PCN",1321,0.838730158730159
"E01016863","U29677","East & Central Brighton PCN",1573,0.844337090713902
"E01016864","U29677","East & Central Brighton PCN",1603,0.939624853458382
"E01016865","U29677","East & Central Brighton PCN",1587,0.942959001782531
"E01016866","U29677","East & Central Brighton PCN",1642,0.957434402332362
"E01016867","U29677","East & Central Brighton PCN",1290,0.86635325721961
"E01016868","U29677","East & Central Brighton PCN",1681,0.940682708449916
"E01016869","U29677","East & Central Brighton PCN",2032,0.899911426040744
"E01016870","U46447","Goldstone PCN",1526,0.820871436256052
"E01016871","U46447","Goldstone PCN",1907,0.866030881017257
"E01016872","U46447","Goldstone PCN",1740,0.868696954568148
"E01016873","U46447","Goldstone PCN",1782,0.863790596219098
"E01016874","U46447","Goldstone PCN",2059,0.888265746333046
"E01016875","U46447","Goldstone PCN",1284,0.682978723404255
"E01016876","U46447","Goldstone PCN",1434,0.652114597544338
"E01016877","U46447","Goldstone PCN",1988,0.802583770690351
"E01016878","U46447","Goldstone PCN",1857,0.858529819694868
"E01016879","U14062","West Hove PCN",1112,0.680122324159021
"E01016880","U14062","West Hove PCN",1077,0.700260078023407
"E01016881","U14062","West Hove PCN",1144,0.671361502347418
"E01016882","U14062","West Hove PCN",1070,0.632761679479598
"E01016883","U14062","West Hove PCN",1108,0.697732997481108
"E01016884","U14062","West Hove PCN",1121,0.605291576673866
"E01016885","U46447","Goldstone PCN",785,0.513743455497382
"E01016886","U14062","West Hove PCN",1093,0.669320269442743
"E01016887","U14062","West Hove PCN",1138,0.711694809255785
"E01016888","U14062","West Hove PCN",837,0.495559502664298
"E01016889","U29677","East & Central Brighton PCN",1127,0.603642206748795
"E01016890","U29677","East & Central Brighton PCN",1099,0.510450534138412
"E01016891","U29677","East & Central Brighton PCN",1161,0.59386189258312
"E01016892","U29677","East & Central Brighton PCN",987,0.550167224080268
"E01016893","U29677","East & Central Brighton PCN",921,0.469658337582866
"E01016894","U29677","East & Central Brighton PCN",1443,0.69142309535218
"E01016895","U29677","East & Central Brighton PCN",1085,0.574074074074074
"E01016896","U29677","East & Central Brighton PCN",994,0.550387596899225
"E01016897","U29677","East & Central Brighton PCN",909,0.479936642027455
"E01016898","U55014","North & Central Brighton PCN",2038,0.687816402294971
"E01016899","U55014","North & Central Brighton PCN",8875,0.939949163312857
"E01016900","U22426","Dean's and Central Brighton PCN",638,0.336497890295359
"E01016901","U09072","Preston Park Community PCN",1077,0.566842105263158
"E01016902","U09072","Preston Park Community PCN",824,0.447826086956522
"E01016903","U09072","Preston Park Community PCN",1294,0.597966728280961
"E01016904","U29677","East & Central Brighton PCN",721,0.308515190415062
"E01016905","U09072","Preston Park Community PCN",732,0.403083700440529
"E01016906","U22426","Dean's and Central Brighton PCN",1109,0.613045881702598
"E01016907","U22426","Dean's and Central Brighton PCN",928,0.480082772891878
"E01016908","U22426","Dean's and Central Brighton PCN",983,0.546111111111111
"E01016909","U22426","Dean's and Central Brighton PCN",776,0.406070120355835
"E01016910","U22426","Dean's and Central Brighton PCN",609,0.408724832214765
"E01016911","U22426","Dean's and Central Brighton PCN",969,0.609050911376493
"E01016912","U29677","East & Central Brighton PCN",817,0.355526544821584
"E01016913","U29677","East & Central Brighton PCN",700,0.388888888888889
"E01016914","U55014","North & Central Brighton PCN",1387,0.425068954949433
"E01016915","U22426","Dean's and Central Brighton PCN",863,0.478646699944537
"E01016916","U14062","West Hove PCN",1606,0.914058053500285
"E01016917","U14062","West Hove PCN",1322,0.920612813370474
"E01016918","U14062","West Hove PCN",1419,0.932325886990802
"E01016919","U14062","West Hove PCN",1068,0.747375787263821
"E01016920","U14062","West Hove PCN",1311,0.829222011385199
"E01016921","U14062","West Hove PCN",1483,0.870305164319249
"E01016922","U14062","West Hove PCN",1194,0.87280701754386
"E01016923","U09072","Preston Park Community PCN",1219,0.705031810294968
"E01016924","U09072","Preston Park Community PCN",1115,0.689975247524752
"E01016925","U09072","Preston Park Community PCN",977,0.557012542759407
"E01016926","U09072","Preston Park Community PCN",921,0.520927601809955
"E01016927","U09072","Preston Park Community PCN",1061,0.595064498037016
"E01016928","U09072","Preston Park Community PCN",1247,0.688950276243094
"E01016929","U09072","Preston Park Community PCN",1131,0.662177985948478
"E01016930","U09072","Preston Park Community PCN",1527,0.70957249070632
"E01016931","U09072","Preston Park Community PCN",1226,0.715285880980163
"E01016932","U09072","Preston Park Community PCN",1475,0.820812465219811
"E01016933","U09072","Preston Park Community PCN",1356,0.832412523020258
"E01016934","U09072","Preston Park Community PCN",1270,0.856372218476062
"E01016935","U09072","Preston Park Community PCN",1153,0.621563342318059
"E01016936","U09072","Preston Park Community PCN",1015,0.511592741935484
"E01016937","U09072","Preston Park Community PCN",1845,0.662715517241379
"E01016938","U55014","North & Central Brighton PCN",777,0.363593823116518
"E01016939","U09072","Preston Park Community PCN",1445,0.827132226674299
"E01016940","U09072","Preston Park Community PCN",1636,0.873465029364656
"E01016941","U29677","East & Central Brighton PCN",2000,0.757002271006813
"E01016942","U29677","East & Central Brighton PCN",2098,0.892006802721088
"E01016943","U29677","East & Central Brighton PCN",1224,0.745432399512789
"E01016944","U29677","East & Central Brighton PCN",1336,0.752676056338028
"E01016945","U29677","East & Central Brighton PCN",1497,0.746633416458853
"E01016946","U29677","East & Central Brighton PCN",871,0.520310633213859
"E01016947","U29677","East & Central Brighton PCN",2371,0.738399252569293
"E01016948","U29677","East & Central Brighton PCN",1204,0.601098352471293
"E01016949","U29677","East & Central Brighton PCN",1573,0.766195811008281
"E01016950","U55014","North & Central Brighton PCN",1268,0.606698564593301
"E01016951","U55014","North & Central Brighton PCN",925,0.44578313253012
"E01016952","U22426","Dean's and Central Brighton PCN",1052,0.365150989239847
"E01016953","U55014","North & Central Brighton PCN",1118,0.545632015617374
"E01016954","U46447","Goldstone PCN",1115,0.50543970988214
"E01016955","U46447","Goldstone PCN",932,0.370871468364505
"E01016956","U22426","Dean's and Central Brighton PCN",1443,0.913291139240506
"E01016957","U29677","East & Central Brighton PCN",1763,0.65417439703154
"E01016958","U22426","Dean's and Central Brighton PCN",1751,0.924986793449551
"E01016959","U22426","Dean's and Central Brighton PCN",1445,0.878953771289538
"E01016960","U22426","Dean's and Central Brighton PCN",1559,0.831466666666667
"E01016961","U22426","Dean's and Central Brighton PCN",1977,0.92296918767507
"E01016962","U22426","Dean's and Central Brighton PCN",839,0.451075268817204
"E01016963","U29677","East & Central Brighton PCN",1680,0.845495722194263
"E01016964","U29677","East & Central Brighton PCN",1961,0.535499726925177
"E01016966","U29677","East & Central Brighton PCN",1261,0.635905194150277
"E01016967","U55014","North & Central Brighton PCN",1126,0.519612367328103
"E01016968","U55014","North & Central Brighton PCN",860,0.473307649972482
"E01016969","U29677","East & Central Brighton PCN",842,0.348365742656185
"E01016970","U09072","Preston Park Community PCN",716,0.417006406523005
"E01016971","U29677","East & Central Brighton PCN",1091,0.524015369836695
"E01016972","U09072","Preston Park Community PCN",865,0.548162230671736
"E01016973","U14062","West Hove PCN",1307,0.780764635603345
"E01016974","U14062","West Hove PCN",1829,0.844413665743306
"E01016975","U14062","West Hove PCN",1642,0.885175202156334
"E01016976","U14062","West Hove PCN",1144,0.648893930799773
"E01016977","U14062","West Hove PCN",1353,0.759685569904548
"E01016978","U14062","West Hove PCN",1344,0.733224222585925
"E01016979","U46447","Goldstone PCN",1473,0.718536585365854
"E01016980","U46447","Goldstone PCN",1320,0.720917531403605
"E01016981","U46447","Goldstone PCN",1098,0.597063621533442
"E01016982","U46447","Goldstone PCN",859,0.598606271777003
"E01016983","U46447","Goldstone PCN",939,0.552678045909358
"E01016984","U46447","Goldstone PCN",956,0.556461001164144
"E01016985","U46447","Goldstone PCN",1040,0.590238365493757
"E01016986","U46447","Goldstone PCN",1331,0.734547461368653
"E01016987","U46447","Goldstone PCN",1186,0.580803134182174
"E01016988","U46447","Goldstone PCN",1399,0.809138230190862
"E01016989","U46447","Goldstone PCN",1011,0.631480324797002
"E01016990","U46447","Goldstone PCN",1417,0.764705882352941
"E01016991","U46447","Goldstone PCN",1515,0.762455963764469
"E01016992","U14062","West Hove PCN",1107,0.58695652173913
"E01016993","U14062","West Hove PCN",978,0.611632270168856
"E01016994","U14062","West Hove PCN",1276,0.671578947368421
"E01016995","U14062","West Hove PCN",943,0.529775280898876
"E01016996","U46447","Goldstone PCN",1113,0.485814054997818
"E01016997","U14062","West Hove PCN",1147,0.624387588459445
"E01016998","U09072","Preston Park Community PCN",1224,0.74679682733374
"E01016999","U09072","Preston Park Community PCN",1173,0.710478497880073
"E01017000","U09072","Preston Park Community PCN",1596,0.777777777777778
"E01017001","U09072","Preston Park Community PCN",1405,0.824046920821114
"E01017002","U09072","Preston Park Community PCN",1468,0.73991935483871
"E01017003","U09072","Preston Park Community PCN",1402,0.843054720384847
"E01017004","U09072","Preston Park Community PCN",1506,0.824302134646962
"E01017005","U09072","Preston Park Community PCN",1307,0.713817586018569
"E01017006","U09072","Preston Park Community PCN",1300,0.728699551569507
"E01017007","U29677","East & Central Brighton PCN",1570,0.925707547169811
"E01017008","U29677","East & Central Brighton PCN",1599,0.925347222222222
"E01017009","U29677","East & Central Brighton PCN",1325,0.862630208333333
"E01017010","U29677","East & Central Brighton PCN",1633,0.879375336564351
"E01017011","U29677","East & Central Brighton PCN",1291,0.894663894663895
"E01017012","U29677","East & Central Brighton PCN",1541,0.804279749478079
"E01020910","U52868","Alps Group PCN",1679,0.665477606024574
"E01020911","U42972","Victoria Eastbourne PCN",1528,0.531478260869565
"E01020912","U52868","Alps Group PCN",1550,0.513415038092083
"E01020913","U48056","Eastbourne East PCN",1614,0.631949882537197
"E01020914","U52868","Alps Group PCN",1361,0.620894160583942
"E01020915","U48056","Eastbourne East PCN",889,0.483677910772579
"E01020916","U52868","Alps Group PCN",1266,0.60632183908046
"E01020917","U52868","Alps Group PCN",1158,0.7005444646098
"E01020918","U52868","Alps Group PCN",1332,0.762886597938144
"E01020919","U52868","Alps Group PCN",1249,0.76438188494492
"E01020920","U52868","Alps Group PCN",1210,0.758620689655172
"E01020921","U52868","Alps Group PCN",1252,0.783969943644333
"E01020922","U52868","Alps Group PCN",1330,0.794029850746269
"E01020923","U52868","Alps Group PCN",1093,0.718134034165572
"E01020924","U52868","Alps Group PCN",844,0.568733153638814
"E01020925","U52868","Alps Group PCN",1317,0.778829095209935
"E01020926","U48056","Eastbourne East PCN",779,0.494289340101523
"E01020927","U52868","Alps Group PCN",957,0.619818652849741
"E01020928","U52868","Alps Group PCN",1042,0.620607504466945
"E01020929","U52868","Alps Group PCN",957,0.499217527386541
"E01020930","U52868","Alps Group PCN",907,0.597103357472021
"E01020931","U52868","Alps Group PCN",935,0.524985962942167
"E01020932","U52868","Alps Group PCN",867,0.630087209302326
"E01020933","U52868","Alps Group PCN",639,0.591119333950046
"E01020934","U52868","Alps Group PCN",879,0.64490095377843
"E01020935","U42972","Victoria Eastbourne PCN",1253,0.51862582781457
"E01020936","U52868","Alps Group PCN",1456,0.56499805975941
"E01020937","U52868","Alps Group PCN",1173,0.616071428571429
"E01020938","U42972","Victoria Eastbourne PCN",1282,0.743188405797101
"E01020939","U42972","Victoria Eastbourne PCN",1273,0.751032448377581
"E01020940","U42972","Victoria Eastbourne PCN",1211,0.696377228292122
"E01020941","U42972","Victoria Eastbourne PCN",1429,0.752897787144363
"E01020942","U42972","Victoria Eastbourne PCN",1224,0.744072948328267
"E01020943","U42972","Victoria Eastbourne PCN",1240,0.753341433778858
"E01020944","U42972","Victoria Eastbourne PCN",1014,0.626312538604077
"E01020945","U52868","Alps Group PCN",1111,0.585661570901423
"E01020946","U42972","Victoria Eastbourne PCN",1163,0.670703575547866
"E01020947","U42972","Victoria Eastbourne PCN",1210,0.694205393000574
"E01020948","U52868","Alps Group PCN",922,0.562538133007932
"E01020949","U52868","Alps Group PCN",1068,0.657635467980296
"E01020950","U52868","Alps Group PCN",998,0.621806853582554
"E01020951","U48056","Eastbourne East PCN",903,0.542994588093806
"E01020952","U48056","Eastbourne East PCN",1089,0.538575667655786
"E01020953","U48056","Eastbourne East PCN",853,0.521075137446549
"E01020954","U48056","Eastbourne East PCN",748,0.418812989921613
"E01020955","U48056","Eastbourne East PCN",869,0.509378663540445
"E01020956","U48056","Eastbourne East PCN",1002,0.602525556223692
"E01020957","U48056","Eastbourne East PCN",1083,0.637809187279152
"E01020959","U48056","Eastbourne East PCN",1054,0.658338538413492
"E01020960","U48056","Eastbourne East PCN",2149,0.859256297481008
"E01020961","U48056","Eastbourne East PCN",1078,0.705497382198953
"E01020962","U48056","Eastbourne East PCN",1652,0.753649635036496
"E01020963","U42972","Victoria Eastbourne PCN",1192,0.556229584694354
"E01020964","U42972","Victoria Eastbourne PCN",1098,0.65748502994012
"E01020965","U42972","Victoria Eastbourne PCN",1156,0.610348468848997
"E01020966","U42972","Victoria Eastbourne PCN",1087,0.607941834451902
"E01020967","U42972","Victoria Eastbourne PCN",1111,0.583508403361345
"E01020968","U52868","Alps Group PCN",1163,0.527198549410698
"E01020969","U99438","Hastings & St Leonards PCN",1510,0.934984520123839
"E01020970","U99438","Hastings & St Leonards PCN",2661,0.881709741550696
"E01020971","U99438","Hastings & St Leonards PCN",2108,0.958617553433379
"E01020972","U99438","Hastings & St Leonards PCN",2186,0.984684684684685
"E01020973","U99438","Hastings & St Leonards PCN",2152,0.998144712430427
"E01020974","U99438","Hastings & St Leonards PCN",1853,0.99677245831092
"E01020975","U99438","Hastings & St Leonards PCN",1688,0.997046662728884
"E01020976","U99438","Hastings & St Leonards PCN",1930,0.997416020671835
"E01020977","U99438","Hastings & St Leonards PCN",1601,0.995646766169154
"E01020978","U99438","Hastings & St Leonards PCN",2102,0.997153700189753
"E01020979","U99438","Hastings & St Leonards PCN",2255,0.994706660785179
"E01020980","U99438","Hastings & St Leonards PCN",1698,0.996478873239437
"E01020981","U99438","Hastings & St Leonards PCN",1544,0.996129032258064
"E01020982","U99438","Hastings & St Leonards PCN",1868,0.997863247863248
"E01020983","U99438","Hastings & St Leonards PCN",1726,0.994812680115274
"E01020984","U99438","Hastings & St Leonards PCN",2068,0.993275696445725
"E01020985","U99438","Hastings & St Leonards PCN",1640,0.993939393939394
"E01020986","U99438","Hastings & St Leonards PCN",1541,0.973468098547063
"E01020987","U99438","Hastings & St Leonards PCN",1964,0.992922143579373
"E01020988","U99438","Hastings & St Leonards PCN",1697,0.994141769185706
"E01020989","U99438","Hastings & St Leonards PCN",1731,0.997119815668203
"E01020990","U99438","Hastings & St Leonards PCN",1740,0.998851894374282
"E01020991","U99438","Hastings & St Leonards PCN",1392,0.997849462365591
"E01020992","U99438","Hastings & St Leonards PCN",2001,0.995522388059702
"E01020993","U99438","Hastings & St Leonards PCN",1608,0.999378495960224
"E01020994","U99438","Hastings & St Leonards PCN",1759,0.997731140102099
"E01020995","U99438","Hastings & St Leonards PCN",1595,0.998747651847213
"E01020996","U99438","Hastings & St Leonards PCN",2047,0.996592015579357
"E01020997","U99438","Hastings & St Leonards PCN",1726,0.996535796766744
"E01020998","U99438","Hastings & St Leonards PCN",2010,0.997518610421836
"E01020999","U99438","Hastings & St Leonards PCN",1966,0.998983739837398
"E01021000","U99438","Hastings & St Leonards PCN",1516,0.998682476943347
"E01021001","U99438","Hastings & St Leonards PCN",1230,0.995145631067961
"E01021002","U99438","Hastings & St Leonards PCN",1482,0.998652291105121
"E01021003","U99438","Hastings & St Leonards PCN",1461,0.998632946001367
"E01021004","U99438","Hastings & St Leonards PCN",1983,0.994483450351053
"E01021005","U99438","Hastings & St Leonards PCN",1938,0.985757884028484
"E01021006","U99438","Hastings & St Leonards PCN",1777,0.994960806270997
"E01021007","U99438","Hastings & St Leonards PCN",1565,0.98800505050505
"E01021008","U99438","Hastings & St Leonards PCN",1587,0.99811320754717
"E01021009","U99438","Hastings & St Leonards PCN",1947,0.994890137966275
"E01021010","U99438","Hastings & St Leonards PCN",1552,0.998070739549839
"E01021011","U99438","Hastings & St Leonards PCN",1647,0.992168674698795
"E01021012","U99438","Hastings & St Leonards PCN",1816,0.99725425590335
"E01021013","U99438","Hastings & St Leonards PCN",1901,0.999474237644585
"E01021014","U99438","Hastings & St Leonards PCN",1947,0.998973832734736
"E01021015","U99438","Hastings & St Leonards PCN",2015,0.997031172686789
"E01021016","U99438","Hastings & St Leonards PCN",1803,0.99284140969163
"E01021017","U99438","Hastings & St Leonards PCN",1403,0.83611442193087
"E01021018","U99438","Hastings & St Leonards PCN",2027,0.987816764132554
"E01021019","U99438","Hastings & St Leonards PCN",1866,0.997860962566845
"E01021020","U99438","Hastings & St Leonards PCN",2170,1
"E01021021","U99438","Hastings & St Leonards PCN",1945,0.989318413021363
"E01021022","U37341","Foundry Healthcare Lewes PCN",1382,0.563162184189079
"E01021023","U06871","Burgess Hill & Villages PCN",825,0.265700483091787
"E01021024","U36842","Greater Wealden PCN",1060,0.873866446826051
"E01021025","U36842","Greater Wealden PCN",1817,0.9429164504411
"E01021026","U06871","Burgess Hill & Villages PCN",2299,0.910134600158353
"E01021027","U22426","Dean's and Central Brighton PCN",1454,0.919089759797724
"E01021028","U21317","The Havens PCN",1514,0.981841763942931
"E01021029","U21317","The Havens PCN",1474,0.959635416666667
"E01021030","U22426","Dean's and Central Brighton PCN",1261,0.941747572815534
"E01021031","U21317","The Havens PCN",1435,0.894080996884735
"E01021032","U37341","Foundry Healthcare Lewes PCN",1743,0.815629386991109
"E01021033","U37341","Foundry Healthcare Lewes PCN",1942,0.993350383631714
"E01021034","U37341","Foundry Healthcare Lewes PCN",1382,0.995677233429395
"E01021035","U37341","Foundry Healthcare Lewes PCN",1831,0.98866090712743
"E01021036","U37341","Foundry Healthcare Lewes PCN",1534,0.994811932555123
"E01021037","U37341","Foundry Healthcare Lewes PCN",1619,0.995694956949569
"E01021038","U37341","Foundry Healthcare Lewes PCN",1761,0.989325842696629
"E01021039","U37341","Foundry Healthcare Lewes PCN",1483,0.99064796259185
"E01021040","U37341","Foundry Healthcare Lewes PCN",1555,0.984800506649778
"E01021041","U37341","Foundry Healthcare Lewes PCN",1594,0.991910392034848
"E01021042","U37341","Foundry Healthcare Lewes PCN",1340,0.99406528189911
"E01021043","U37341","Foundry Healthcare Lewes PCN",1583,0.991233562930495
"E01021044","U21317","The Havens PCN",2238,0.989389920424403
"E01021045","U21317","The Havens PCN",2041,0.967757230915126
"E01021046","U21317","The Havens PCN",1270,0.810465858328015
"E01021047","U21317","The Havens PCN",1482,0.83776144714528
"E01021048","U21317","The Havens PCN",1792,0.978165938864629
"E01021049","U21317","The Havens PCN",1522,0.975641025641026
"E01021050","U21317","The Havens PCN",1464,0.979919678714859
"E01021051","U21317","The Havens PCN",1255,0.983542319749216
"E01021052","U36842","Greater Wealden PCN",1234,0.995161290322581
"E01021053","U36842","Greater Wealden PCN",1290,0.989263803680982
"E01021054","U37341","Foundry Healthcare Lewes PCN",1547,0.979113924050633
"E01021055","U37341","Foundry Healthcare Lewes PCN",2121,0.990196078431373
"E01021056","U37341","Foundry Healthcare Lewes PCN",1768,0.984409799554566
"E01021057","U21317","The Havens PCN",899,0.534165181224005
"E01021058","U21317","The Havens PCN",2097,0.979906542056075
"E01021059","U21317","The Havens PCN",1712,0.984473835537665
"E01021060","U21317","The Havens PCN",2532,0.984065293431792
"E01021061","U21317","The Havens PCN",1606,0.982262996941896
"E01021062","U21317","The Havens PCN",2108,0.96875
"E01021063","U21317","The Havens PCN",1813,0.989088925259138
"E01021064","U21317","The Havens PCN",1806,0.976744186046512
"E01021065","U21317","The Havens PCN",1201,0.978013029315961
"E01021066","U21317","The Havens PCN",1627,0.990864799025579
"E01021067","U36842","Greater Wealden PCN",615,0.553555355535554
"E01021068","U36842","Greater Wealden PCN",544,0.478452066842568
"E01021069","U05632","Seaford PCN",1543,0.989102564102564
"E01021070","U05632","Seaford PCN",1551,0.978548895899054
"E01021071","U05632","Seaford PCN",1944,0.974924774322969
"E01021072","U05632","Seaford PCN",1642,0.985594237695078
"E01021073","U05632","Seaford PCN",1659,0.984569732937685
"E01021074","U05632","Seaford PCN",1778,0.974246575342466
"E01021075","U05632","Seaford PCN",1806,0.977272727272727
"E01021076","U05632","Seaford PCN",1851,0.97421052631579
"E01021077","U05632","Seaford PCN",1533,0.972098922003805
"E01021078","U05632","Seaford PCN",1350,0.988286969253294
"E01021079","U05632","Seaford PCN",1474,0.980705256154358
"E01021080","U05632","Seaford PCN",1526,0.977578475336323
"E01021081","U05632","Seaford PCN",1495,0.963273195876289
"E01021082","U05632","Seaford PCN",1561,0.936974789915966
"E01021083","U05632","Seaford PCN",1320,0.969162995594714
"E01021084","U79764","Rural Rother PCN",2221,0.987111111111111
"E01021085","U79764","Rural Rother PCN",1732,0.977978543195934
"E01021086","U79764","Rural Rother PCN",2246,0.988991633641568
"E01021087","U79764","Rural Rother PCN",1725,0.845173934345909
"E01021088","U79764","Rural Rother PCN",1700,0.988372093023256
"E01021089","U79764","Rural Rother PCN",1765,0.969247666117518
"E01021090","U85348","Bexhill PCN",1867,0.988877118644068
"E01021091","U85348","Bexhill PCN",2265,0.987358326068003
"E01021092","U85348","Bexhill PCN",2104,0.988257397839361
"E01021093","U85348","Bexhill PCN",1420,0.999296270232231
"E01021094","U85348","Bexhill PCN",1497,0.99402390438247
"E01021095","U85348","Bexhill PCN",1283,0.993034055727554
"E01021096","U79764","Rural Rother PCN",1117,0.771408839779006
"E01021097","U79764","Rural Rother PCN",1476,0.910549043800123
"E01021098","U79764","Rural Rother PCN",1769,0.976808393152954
"E01021099","U79764","Rural Rother PCN",1332,0.754246885617214
"E01021100","U79764","Rural Rother PCN",1850,0.979872881355932
"E01021101","U79764","Rural Rother PCN",1452,0.80891364902507
"E01021102","U79764","Rural Rother PCN",1486,0.953175112251443
"E01021103","U79764","Rural Rother PCN",1565,0.991133628879037
"E01021104","U79764","Rural Rother PCN",1465,0.911636589919104
"E01021105","U79764","Rural Rother PCN",1261,0.988244514106583
"E01021106","U85348","Bexhill PCN",1760,0.997732426303855
"E01021107","U85348","Bexhill PCN",1595,0.993769470404984
"E01021108","U85348","Bexhill PCN",1510,0.99016393442623
"E01021109","U99438","Hastings & St Leonards PCN",1627,0.712971078001753
"E01021110","U99438","Hastings & St Leonards PCN",2216,0.971929824561404
"E01021111","U85348","Bexhill PCN",1148,0.994800693240901
"E01021112","U85348","Bexhill PCN",1389,0.986505681818182
"E01021113","U85348","Bexhill PCN",2008,0.985763377515955
"E01021114","U79764","Rural Rother PCN",1914,0.973550356052899
"E01021115","U79764","Rural Rother PCN",1687,0.987704918032787
"E01021116","U79764","Rural Rother PCN",1633,0.99633923123856
"E01021117","U79764","Rural Rother PCN",1533,0.989670755326017
"E01021118","U79764","Rural Rother PCN",1877,0.996284501061571
"E01021119","U79764","Rural Rother PCN",1191,0.99415692821369
"E01021120","U85348","Bexhill PCN",1565,0.993020304568528
"E01021121","U85348","Bexhill PCN",1671,0.988757396449704
"E01021122","U85348","Bexhill PCN",1512,0.984375
"E01021123","U85348","Bexhill PCN",1538,0.994182288299935
"E01021124","U85348","Bexhill PCN",2452,0.995938261575955
"E01021125","U85348","Bexhill PCN",1150,0.86271567891973
"E01021126","U85348","Bexhill PCN",1604,0.978645515558267
"E01021127","U85348","Bexhill PCN",1656,0.980461811722913
"E01021128","U85348","Bexhill PCN",1982,0.979249011857708
"E01021129","U85348","Bexhill PCN",1844,0.9919311457773
"E01021130","U85348","Bexhill PCN",1455,0.991144414168937
"E01021131","U85348","Bexhill PCN",1675,0.987035945786682
"E01021132","U79764","Rural Rother PCN",1520,0.973111395646607
"E01021133","U79764","Rural Rother PCN",1409,0.806525472238123
"E01021135","U85348","Bexhill PCN",1981,0.986062717770035
"E01021136","U85348","Bexhill PCN",1433,0.99375866851595
"E01021137","U85348","Bexhill PCN",1965,0.985456369107322
"E01021138","U85348","Bexhill PCN",1090,0.993618960802188
"E01021139","U54760","High Weald PCN",1288,0.872628726287263
"E01021140","U54760","High Weald PCN",1226,0.679224376731302
"E01021141","U79764","Rural Rother PCN",814,0.523809523809524
"E01021142","U94996","Hailsham PCN",525,0.4695885509839
"E01021143","U05632","Seaford PCN",1013,0.894876325088339
"E01021144","U36842","Greater Wealden PCN",1641,0.94636678200692
"E01021145","U36842","Greater Wealden PCN",1992,0.84514212982605
"E01021146","U36842","Greater Wealden PCN",2324,0.947411333061557
"E01021147","U36842","Greater Wealden PCN",1130,0.647935779816514
"E01021148","U36842","Greater Wealden PCN",1240,0.777917189460477
"E01021149","U36842","Greater Wealden PCN",946,0.63150867823765
"E01021150","U36842","Greater Wealden PCN",1550,0.953259532595326
"E01021151","U54760","High Weald PCN",2074,0.997115384615385
"E01021152","U54760","High Weald PCN",1986,0.991512730903645
"E01021153","U54760","High Weald PCN",2033,0.991707317073171
"E01021154","U54760","High Weald PCN",1569,0.995558375634518
"E01021155","U54760","High Weald PCN",1266,0.996066089693155
"E01021156","U54760","High Weald PCN",1970,0.995955510616785
"E01021157","U54760","High Weald PCN",1887,0.991592222806096
"E01021158","U54760","High Weald PCN",2382,0.997905320485966
"E01021159","U54760","High Weald PCN",2419,0.998761354252684
"E01021160","U54760","High Weald PCN",1998,0.997503744383425
"E01021161","U54760","High Weald PCN",1737,0.99598623853211
"E01021162","U54760","High Weald PCN",1630,0.998162890385793
"E01021163","U54760","High Weald PCN",1744,0.793448589626934
"E01021164","U36842","Greater Wealden PCN",960,0.493827160493827
"E01021165","U36842","Greater Wealden PCN",1187,0.836504580690627
"E01021166","U05632","Seaford PCN",1009,0.450044603033006
"E01021167","U54760","High Weald PCN",2430,0.949960906958561
"E01021168","U54760","High Weald PCN",1701,0.950279329608939
"E01021169","U54760","High Weald PCN",1089,0.815119760479042
"E01021170","U36842","Greater Wealden PCN",2995,0.984549638395792
"E01021171","U54760","High Weald PCN",1463,0.666514806378132
"E01021172","U54760","High Weald PCN",1769,0.951075268817204
"E01021173","U54760","High Weald PCN",1452,0.975151108126259
"E01021174","U94996","Hailsham PCN",1947,0.820134793597304
"E01021175","U94996","Hailsham PCN",1344,0.886543535620053
"E01021176","U94996","Hailsham PCN",1452,0.911487758945386
"E01021177","U94996","Hailsham PCN",1431,0.951462765957447
"E01021178","U94996","Hailsham PCN",1694,0.969107551487414
"E01021179","U94996","Hailsham PCN",1752,0.983164983164983
"E01021180","U94996","Hailsham PCN",1413,0.961224489795918
"E01021181","U94996","Hailsham PCN",1380,0.916334661354582
"E01021182","U94996","Hailsham PCN",1578,0.978908188585608
"E01021183","U94996","Hailsham PCN",1362,0.981268011527378
"E01021184","U94996","Hailsham PCN",1547,0.980976537729867
"E01021185","U94996","Hailsham PCN",1543,0.991008349389852
"E01021186","U54760","High Weald PCN",1315,0.996212121212121
"E01021187","U54760","High Weald PCN",991,0.669142471303174
"E01021188","U36842","Greater Wealden PCN",731,0.626929674099485
